Date,Month,Park,Visitation,Google,CCI,Lag12G,VisLag1,VisLag2
2014-11-01,Nov,ISRO,19,29,100.4078,29,25,26
2014-12-01,Dec,ISRO,28,29,100.7997,33,21,41
2015-01-01,Jan,ISRO,12,36,101.0638,38,11,21
2015-02-01,Feb,ISRO,20,41,101.0661,48,12,29
2015-03-01,Mar,ISRO,41,39,100.9696,43,6,26
2015-04-01,Apr,ISRO,78,54,100.9149,49,15,35
2015-05-01,May,ISRO,947,58,100.8346,55,440,564
2015-06-01,Jun,ISRO,"3,309",57,100.8487,59,"2,548","3,660"
2015-07-01,Jul,ISRO,"5,059",55,100.7341,65,"4,745","5,087"
2015-08-01,Aug,ISRO,"7,081",66,100.5447,57,"5,330","5,398"
2015-09-01,Sep,ISRO,"1,869",49,100.3741,34,"1,284","1,376"
2015-10-01,Oct,ISRO,176,38,100.4033,36,122,32
2015-11-01,Nov,ISRO,44,32,100.5198,28,19,25
2015-12-01,Dec,ISRO,48,30,100.6167,31,28,21
2016-01-01,Jan,ISRO,26,34,100.6298,42,12,11
2016-02-01,Feb,ISRO,34,39,100.5925,43,20,12
2016-03-01,Mar,ISRO,52,53,100.5527,41,41,6
2016-04-01,Apr,ISRO,60,58,100.5748,55,78,15
2016-05-01,May,ISRO,"1,032",63,100.697,64,947,440
2016-06-01,Jun,ISRO,"4,040",64,100.675,59,"3,309","2,548"
2016-07-01,Jul,ISRO,"7,567",99,100.5284,64,"5,059","4,745"
2016-08-01,Aug,ISRO,"8,878",72,100.4226,69,"7,081","5,330"
2016-09-01,Sep,ISRO,"2,911",47,100.4034,52,"1,869","1,284"
2016-10-01,Oct,ISRO,235,38,100.4803,38,176,122
2016-11-01,Nov,ISRO,70,27,100.8092,33,44,19
2016-12-01,Dec,ISRO,61,32,101.1464,29,48,28
2017-01-01,Jan,ISRO,47,44,101.2944,37,26,12
2017-02-01,Feb,ISRO,67,39,101.2821,43,34,20
2017-03-01,Mar,ISRO,87,46,101.2514,59,52,41
2017-04-01,Apr,ISRO,128,49,101.2115,62,60,78
2017-05-01,May,ISRO,"1,377",66,101.14,61,"1,032",947
2017-06-01,Jun,ISRO,"4,576",67,101.0344,70,"4,040","3,309"
2017-07-01,Jul,ISRO,"8,212",69,100.9954,92,"7,567","5,059"
2017-08-01,Aug,ISRO,"10,251",67,101.0979,75,"8,878","7,081"
2017-09-01,Sep,ISRO,"3,046",46,101.2299,48,"2,911","1,869"
2017-10-01,Oct,ISRO,255,34,101.3895,33,235,176
2017-11-01,Nov,ISRO,69,32,101.3534,33,70,44
2017-12-01,Dec,ISRO,81,31,101.1748,34,61,48
2008-01-01,Jan,JOTR,102205,52,98.66745,51,"95,278","104,777"
2008-02-01,Feb,JOTR,127998,58,98.28046,54,"124,960","117,045"
2008-03-01,Mar,JOTR,260407,74,97.81391,59,"149,974","152,137"
2008-04-01,Apr,JOTR,177975,51,97.28801,58,"166,256","189,636"
2008-05-01,May,JOTR,113044,42,96.91043,45,"105,744","108,837"
2008-06-01,Jun,JOTR,60395,32,96.79169,33,"68,848","67,150"
2008-07-01,Jul,JOTR,64621,35,96.99389,33,"68,325","46,833"
2008-08-01,Aug,JOTR,66032,32,97.25005,34,"73,565","58,973"
2008-09-01,Sep,JOTR,78831,36,97.32576,38,"76,578","73,089"
2008-10-01,Oct,JOTR,117308,50,96.97441,45,"107,220","105,927"
2008-11-01,Nov,JOTR,129558,47,96.71896,50,"156,581","128,990"
2008-12-01,Dec,JOTR,94072,52,96.71152,58,"105,650","103,027"
2009-01-01,Jan,JOTR,98513,48,96.7187,49,"102,205","95,278"
2009-02-01,Feb,JOTR,97112,47,96.69278,55,"127,998","124,960"
2009-03-01,Mar,JOTR,171428,61,96.8938,68,"260,407","149,974"
2009-04-01,Apr,JOTR,177361,56,97.33988,50,"177,975","166,256"
2009-05-01,May,JOTR,123705,38,97.72372,45,"113,044","105,744"
2009-06-01,Jun,JOTR,74463,34,97.88263,30,"60,395","68,848"
2009-07-01,Jul,JOTR,65923,35,97.83762,34,"64,621","68,325"
2009-08-01,Aug,JOTR,67161,37,97.88111,32,"66,032","73,565"
2009-09-01,Sep,JOTR,79011,34,98.05814,36,"78,831","76,578"
2009-10-01,Oct,JOTR,119870,44,98.08765,49,"117,308","107,220"
2009-11-01,Nov,JOTR,126299,44,98.10162,47,"129,558","156,581"
2009-12-01,Dec,JOTR,103625,41,98.27495,46,"94,072","105,650"
2010-01-01,Jan,JOTR,106932,45,98.43562,45,"98,513","102,205"
2010-02-01,Feb,JOTR,123925,49,98.49038,47,"97,112","127,998"
2010-03-01,Mar,JOTR,207336,62,98.4873,60,"171,428","260,407"
2010-04-01,Apr,JOTR,190427,52,98.467,54,"177,361","177,975"
2010-05-01,May,JOTR,131035,44,98.46574,41,"123,705","113,044"
2010-06-01,Jun,JOTR,76320,32,98.37128,35,"74,463","60,395"
2010-07-01,Jul,JOTR,72789,31,98.08856,35,"65,923","64,621"
2010-08-01,Aug,JOTR,80053,37,97.91614,37,"67,161","66,032"
2010-09-01,Sep,JOTR,81596,38,97.86565,35,"79,011","78,831"
2010-10-01,Oct,JOTR,117098,42,97.96348,42,"119,870","117,308"
2010-11-01,Nov,JOTR,134653,47,98.21903,42,"126,299","129,558"
2010-12-01,Dec,JOTR,112812,43,98.46816,37,"103,625","94,072"
2011-01-01,Jan,JOTR,116050,43,98.5757,44,"106,932","98,513"
2011-02-01,Feb,JOTR,119977,44,98.52698,48,"123,925","97,112"
2011-03-01,Mar,JOTR,194339,51,98.28506,57,"207,336","171,428"
2011-04-01,Apr,JOTR,195244,52,98.22705,50,"190,427","177,361"
2011-05-01,May,JOTR,124339,40,98.21146,40,"131,035","123,705"
2011-06-01,Jun,JOTR,81534,41,97.90632,31,"76,320","74,463"
2011-07-01,Jul,JOTR,74707,32,97.33338,34,"72,789","65,923"
2011-08-01,Aug,JOTR,64969,43,96.84435,36,"80,053","67,161"
2011-09-01,Sep,JOTR,71694,36,96.77763,38,"81,596","79,011"
2011-10-01,Oct,JOTR,102752,39,97.00771,42,"117,098","119,870"
2011-11-01,Nov,JOTR,135131,40,97.44639,43,"134,653","126,299"
2011-12-01,Dec,JOTR,115501,41,97.98903,40,"112,812","103,625"
2012-01-01,Jan,JOTR,109800,46,98.45164,43,"116,050","106,932"
2012-02-01,Feb,JOTR,128888,46,98.70954,45,"119,977","123,925"
2012-03-01,Mar,JOTR,178259,54,98.83382,50,"194,339","207,336"
2012-04-01,Apr,JOTR,186175,48,98.86866,49,"195,244","190,427"
2012-05-01,May,JOTR,117183,37,98.81271,41,"124,339","131,035"
2012-06-01,Jun,JOTR,72981,32,98.60784,38,"81,534","76,320"
2012-07-01,Jul,JOTR,74748,33,98.53565,34,"74,707","72,789"
2012-08-01,Aug,JOTR,68027,35,98.70587,39,"64,969","80,053"
2012-09-01,Sep,JOTR,79377,34,99.02282,33,"71,694","81,596"
2012-10-01,Oct,JOTR,104590,37,99.25011,38,"102,752","117,098"
2012-11-01,Nov,JOTR,145103,40,99.16354,40,"135,131","134,653"
2012-12-01,Dec,JOTR,130986,41,98.8289,39,"115,501","112,812"
2013-01-01,Jan,JOTR,114833,46,98.70023,44,"109,800","116,050"
2013-02-01,Feb,JOTR,130396,51,98.80344,46,"128,888","119,977"
2013-03-01,Mar,JOTR,197074,53,98.9706,52,"178,259","194,339"
2013-04-01,Apr,JOTR,196575,52,99.1832,45,"186,175","195,244"
2013-05-01,May,JOTR,127406,38,99.52229,38,"117,183","124,339"
2013-06-01,Jun,JOTR,77567,35,99.69761,32,"72,981","81,534"
2013-07-01,Jul,JOTR,74274,31,99.65983,30,"74,748","74,707"
2013-08-01,Aug,JOTR,89444,35,99.3783,34,"68,027","64,969"
2013-09-01,Sep,JOTR,71667,33,98.99631,33,"79,377","71,694"
2013-10-01,Oct,JOTR,54688,39,98.76015,37,"104,590","102,752"
2013-11-01,Nov,JOTR,120911,42,98.86088,41,"145,103","135,131"
2013-12-01,Dec,JOTR,128505,42,99.16534,40,"130,986","115,501"
2014-01-01,Jan,JOTR,101069,48,99.33865,46,"114,833","109,800"
2014-02-01,Feb,JOTR,152467,48,99.40892,50,"130,396","128,888"
2014-03-01,Mar,JOTR,195810,50,99.44125,51,"197,074","178,259"
2014-04-01,Apr,JOTR,187219,46,99.51447,51,"196,575","186,175"
2014-05-01,May,JOTR,125920,37,99.50082,38,"127,406","117,183"
2014-06-01,Jun,JOTR,76297,34,99.47433,32,"77,567","72,981"
2014-07-01,Jul,JOTR,78413,36,99.46612,32,"74,274","74,748"
2014-08-01,Aug,JOTR,94933,38,99.56129,35,"89,444","68,027"
2014-09-01,Sep,JOTR,89968,37,99.7662,33,"71,667","79,377"
2014-10-01,Oct,JOTR,131935,37,100.0543,37,"54,688","104,590"
2014-11-01,Nov,JOTR,175727,42,100.4078,41,"120,911","145,103"
2014-12-01,Dec,JOTR,180146,46,100.7997,41,"128,505","130,986"
2015-01-01,Jan,JOTR,169097,47,101.0638,46,"101,069","114,833"
2015-02-01,Feb,JOTR,200450,51,101.0661,46,"152,467","130,396"
2015-03-01,Mar,JOTR,256873,54,100.9696,50,"195,810","197,074"
2015-04-01,Apr,JOTR,216432,51,100.9149,48,"187,219","196,575"
2015-05-01,May,JOTR,177545,45,100.8346,38,"125,920","127,406"
